Severity,Temperature.F.,Wind_Chill.F.,Humidity...,Pressure.in.,Visibility.mi.,Wind_Direction,Wind_Speed.mph.,Precipitation.in.,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Time_Of_Day,Month
3,73,75.0916215028631,44,29.9,10,18,5.8,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,10
2,64.9,66.2933921673325,34,29.84,10,20,3.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,57,55.6254165944804,69,29.96,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
3,88,93.196096881612,53,29.86,10,14,11.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
3,61,60.4460129154502,93,29.89,4,1,7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2,81,84.4804960550215,74,29.99,10,4,9.2,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9
2,70,70.4970855935862,71,30.05,10,15,12.7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2,68,67.46143625644,52,29.92,7,24,17.3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2,60.1,58.7476538524408,69,29.99,10,22,9.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
3,50.2168831168831,47.4507495216151,67,30.03,9.83910891089109,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
2,64,64.0878004428976,38,29.94,10,16,6.9,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,73.4,74.9995832889262,16,30.21,10,22,10.4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1
2,73.9,75.8583169570111,71,29.99,10,5,8.1,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11
2,64,64.0614601561775,52,29.91,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5
3,63,62.8563110759351,75,30.07,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
3,96.8,103.572668403528,32,29.86,10,16,6.9,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2,74.3653465346535,76.5532479988094,67,29.59,9.18947963800905,2,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
2,30.2,17.7432000453613,29,30.52,10,10,19.6,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
3,46.6,41.6787313482257,51,29.98,10,15,10.4,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,4,10
3,73.9,76.3612324029034,97,29.93,6,12,4.6,0.6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2,73.9,75.4247914380658,85,30.06,9,23,12.7,0,28,0,0,1,0,0,0,0,0,1,0,0,0,0,4,2
3,71.1,72.0136511888708,66,29.92,10,18,11.5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2,50,46.7256698351355,35,30.2,10,24,8.1,0,36,0,0,0,1,0,0,0,0,0,0,0,1,0,1,12
3,82,85.7317245589857,35,30.07,10,12,8.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
3,55.4,53.7350606727323,88,30.07,10,24,6.9,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2,64.9,65.8561675649913,73,30.06,10,17,4.6,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,3,11
3,46.9,45.7035420973937,66,29.99,10,8,3.5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
3,77,79.8430199024458,19,30.06,10,4,5.8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10
2,79,82.1386963598142,84,29.92,10,1,7,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2,87.8,92.7440082659477,62,30.1,10,1,7,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7
2,75.2,77.7048906226336,94,29.95,7,5,5.8,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2,73.9,75.3412498736256,50,30.05,10,12,13.8,0,28,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8
2,87.1,92.033003870553,39,29.96,10,22,10.4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
2,73.4,75.5667613428214,38,29.84,10,10,5.8,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,9
2,78.1,80.843165532258,58,30.06,10,5,10.4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2,23,14.6503478662373,22,30.16,10,11,7,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2
2,69.8,71.0513248215837,83,30.13,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
2,73,74.9220629930706,30,30.16,10,6,6.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2,96.1,103.222842208848,41,29.86,10,24,10.4,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,3,8
3,90,95.7028951884452,34,29.88,10,18,11.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2,48,44.7790748722984,96,30.04,0.2,1,7,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,4,9
2,77.9,81.0301501086421,75,30.07,10,15,4.6,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,3,12
2,71.1,73.3854516358669,36,30.17,10,20,3.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
3,71.2,72.7385335339231,75,29.81,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
3,72,73.7026527981171,97,30.22,10,1,7,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12
2,50.8207547169811,48.2225333751915,67,30.08,10,24,6.9,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
3,84.9,89.2666482683346,16,29.91,10,12,8.1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
4,40.5,33.6596370943218,60,30.24,10,17,11.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2,89.1,94.4535114541078,55,29.96,10,10,9.2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2,66,64.6294628753606,52,29.96,10,18,19.6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5
2,79,82.4221080554511,79,29.87,10,11,3.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2,73,74.9220629930706,73,30.01,10,9,6.9,0,28,0,0,1,0,0,0,0,0,0,1,0,0,0,4,9
3,36,30.3172859093891,50,30.49,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2,42.8,39.2185635860143,87,29.96,7,12,5.8,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
3,50,46.3121655153085,100,29.86,7,5,9.2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
2,50,44.3916759312579,100,29.92,10,12,16.1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2
2,89.1,94.4535114541078,65,30.11,10,14,9.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
2,75.2,77.5591298548929,94,29.87,7,1,7,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8
3,66.2,67.3735658193563,94,29.91,15,15,4.6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
3,64,63.79081877682,52,30.12,10,24,8.1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12
3,57.9,56.7100507666986,93,30.16,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
2,60.1,58.2262605012878,55,30.35,10,23,11.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2,75.9,78.4027342110626,94,30.05,3,1,7,0.14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
4,33.1,26.1255971841021,92,29.9,8,5,8.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2,66.9,66.5801912043845,61,29.76,10,14,12.7,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4
2,33.8,27.6659579328557,75,30.08,10,1,7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
3,79,82.3141024777203,52,29.99,10,14,4.6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
3,80.6,84.1816695600158,89,30.07,10,16,4.6,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2,62.6,62.7379856639483,94,30.1,10,5,5.8,0.01,31,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8
3,78.1,81.149654462331,66,29.79,10,16,5.8,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9
2,89.1,94.1031196847105,50,29.96,10,10,4.6,0,32,0,0,1,0,0,0,0,0,0,0,0,1,0,3,6
3,97,104.476689262362,37,29.91,10,16,11.5,0,32,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8
3,42.1,33.8933651621836,32,29.99,10,15,17.3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2,42.1,37.668695298868,79,30.29,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2,41,32.796524497902404,55,29.92,10,17,16.1,0,36,0,0,1,0,0,1,0,0,0,0,0,1,0,4,11
2,32,23.5263269327695,64,29.78,10,11,10.4,0,31,0,0,1,0,0,0,1,0,1,0,0,1,0,4,1
3,55,53.7103287047414,74,29.99,10,11,5.8,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
2,55.4,52.3352844802296,41,29.98,10,11,11.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2,89.1,93.9753017058056,43,30.04,10,20,3.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
3,12.9,-0.22099665183427,71,30.03,7,12,10.4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
3,75.9,77.885458004958707,74,29.96,10,24,13.8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2,75.9,77.9518200762604,79,30.03,10,8,12.7,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9
2,93,99.6384375278565,59,29.99,10,6,13.8,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8
3,82,85.6452928055246,39,29.91,10,15,13.8,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7
2,93,99.3685645589908,52,30.02,10,14,10.4,0,28,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8
2,30.9,22.1586800247556,50,29.68,10,22,10.4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2,53.6,50.0791660040797,100,30.02,10,16,11.5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2,68,69.4745787869388,35,30.08,10,20,4.6,0,32,0,0,1,0,0,0,0,0,1,1,0,1,0,3,6
3,55,54.9689746288662,77,30.08,10,14,3.5,0,31,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1
2,30.9,20.1800627249576,54,30.15,10,24,15,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,53.1,50.5043813865085,52,29.76,10,11,8.1,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,3,10
2,77,79.4755186242442,74,30.06,10,15,10.4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4
2,35.1,31.0727306572378,42,30.63,10,20,4.6,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
3,79,81.7885614196206,66,29.91,10,15,15,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
3,66.2,65.8719953371293,88,29.99,8,6,11.5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,78.8,82.0806565924333,61,30.2,10,15,4.6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2,75.9,78.0299671252707,69,29.93,10,8,11.5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2,87.8,92.7440082659477,62,30.1,10,1,7,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7
3,71.1,72.8347072630614,49,30.18,10,10,5.8,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,9
2,37,28.8011130633746,86,29.33,5,23,12.7,0.06,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3,79.4404255319149,82.6694747845167,67,29.94,9.96694214876033,2,7,0,32,0,0,1,0,0,0,0,0,0,0,0,1,0,3,6
2,87.1,91.9910385160618,61,29.96,10,8,9.2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9
2,79,82.3141024777203,77,29.84,10,6,4.6,0,31,0,0,1,0,1,1,0,0,0,0,0,1,0,3,7
3,71.6,73.2205931660201,100,30.09,7,1,7,0.03,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
2,30,17.8524324471713,79,29.89,10,10,18.4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3,73,74.6306043028375,73,30.07,10,11,9.2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2,48.2,42.0726456445868,54,30.3,15,9,16.1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
2,69.1,69.6533271939631,58,30.09,7,16,10.4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
3,44.6,38.79857362333,93,30.07,1.5,17,11.5,0.02,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2,75.2,77.0673600528923,50,29.96,10,22,12.7,0,36,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3
3,30,20.4989459834471,61,30.1,10,23,11.5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2,60.1,59.7683616642092,96,29.98,1.5,10,5.8,0.18,20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12
2,71.6,73.2205931660201,100,30.18,1.5,1,7,0.08,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
3,69.1,70.0074087484336,81,29.58,10,15,8.1,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5
2,72,72.4874957518967,15,29.71,10,10,19.6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3
2,75,76.2626235374859,37,29.93,10,12,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2,68,69.8394219015997,63,30.02,10,22,3.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
3,16,6.30506684197503,74,30.05,10,12,6.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
3,75.2,77.8786306572685,83,30.06,10,15,4.6,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7
3,50,47.2345031426285,74,29.96,7,15,6.9,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2,53.6,52.6664750462794,62,29.83,10,22,4.6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
3,53.1,52.7956015659282,61,30.19,10,15,3.5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
3,65.456862745098,65.8171969534719,67,29.93,9.84287338893101,2,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
3,55,51.298483032528,67,30.39,10,9,13.8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10
2,59,58.0357147549653,62,29.92,10,11,7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
3,69.1,69.8287820736478,49,30.06,10,10,9.2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4
3,55,53.2151184339955,86,29.79,10,1,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
3,45,42.6283019789411,100,29.85,1.8,18,4.6,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
2,57.9,56.355289595086,81,30.15,10,11,8.1,0,31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10
3,82.9,86.828769848094,28,29.98,10,23,8.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
3,33.1,27.6964224670265,78,30.08,5,4,5.8,0.01,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
3,69.1,70.4590080632701,100,30.12,3,4,5.8,0.25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
3,79,82.0749069286247,42,30.1,10,24,8.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
2,50,47.1893730327833,74,30.19,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4
2,62.1,61.2101267904868,72,30.05,10,10,9.2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
2,55,52.8203658857371,49,30.21,10,15,8.1,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4
2,64,64.8056610812001,70,30.14,8,10,4.6,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
2,57,55.6254165944804,45,30.34,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
3,74.3,76.4744956826747,75,30.07,10,1,7,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2,77,79.7372907931475,14,29.86,10,11,6.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2,61,59.8557666745615,46,30.08,10,15,9.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2,66,66.7766743035936,87,30.01,10,11,5.8,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2,37,28.8011130633746,73,30.04,10,23,12.7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2,84,88.1502496098937,72,29.81,10,20,4.6,0,31,0,0,1,0,0,0,0,0,0,0,0,1,0,3,7
2,40.6,35.2676412600045,59,29.84,10,5,8.1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
2,53.6,50.0791660040797,77,30.22,10,23,11.5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
3,78.1,80.9778616395164,56,29.88,10,14,8.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
4,71.1,72.6180186258989,84,29.85,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
3,9,-0.930752890458793,80,30.3,4,17,5.8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
2,53.1,51.4534144649396,80,30.1,10,22,5.8,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,4,10
2,62.1,62.5879251709742,41,30.23,10,20,4.6,0,32,0,0,1,0,0,0,0,0,0,0,0,1,0,3,10
2,82,85.8537497337742,56,29.86,10,20,3.5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7
2,33.1,28.7382718043684,82,29.89,9,20,4.6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,66,65.621315506446,93,30.03,9,11,11.5,0,31,0,0,0,0,0,0,0,0,0,0,0,1,0,4,11
2,59,57.0958419476543,53,30.18,10,10,10.4,0,28,0,0,1,0,0,0,0,0,0,0,0,1,0,1,9
3,87.1,91.9483145305993,67,30.01,10,18,8.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
2,87.1,91.8403008613919,43,29.94,10,16,5.8,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
3,80.1,83.5980548467984,79,30.09,10,10,4.6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
2,59,58.461727104324,77,30.17,10,22,5.8,0,31,0,0,0,1,0,0,0,0,0,1,0,0,0,3,12
2,57,55.6254165944804,100,30.23,7,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2
3,75.9,78.8760783211839,87,30.09,10,20,3.5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2,77,80.134346936569,61,30.15,10,5,3.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2,61,60.47637959284,75,30.31,10,22,6.9,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
3,66,66.4717583166624,38,29.95,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
4,30.9,26.1703670662121,79,29.87,10,24,4.6,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,4,2
2,73,75.0916215028631,61,29.95,10,12,5.8,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2,66.9,68.5811532862145,51,29.98,10,20,3.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2,80.1,83.6803766708362,40,29.87,10,20,3.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2,75,76.9019078871957,84,30.08,10,5,11.5,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,4,11
2,79,81.7538305498478,58,30.13,10,6,16.1,0,31,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4
2,36,31.1411863067239,52,30.07,10,22,5.8,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,12
2,86,90.5747399215113,61,30.08,10,1,7,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7
2,78.1,80.9099102948548,93,30.05,10,5,9.2,0,32,0,0,1,0,0,0,0,0,0,0,0,1,0,1,7
2,73,74.5022571405576,46,29.85,10,17,10.4,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2
2,80.1,83.197487585195,40,30.08,10,17,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
3,90,96.1753154875528,43,29.83,10,15,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2,68,69.8394219015997,43,29.92,10,6,3.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
3,80.1,83.4157400597571,60,30.14,10,5,8.1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12
2,37,31.5850127923787,97,29.73,10,16,6.9,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1
3,73.4,75.7776176896861,78,30.03,10,15,4.6,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2,82,85.7317245589857,38,30.17,10,10,8.1,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8
3,78.1,81.2635959939291,76,29.9,10,23,4.6,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,9
3,69.1,70.207720465414,93,30.07,8,1,7,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
3,72,73.7026527981171,38,30.04,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
3,57.9,57.6855615799485,100,29.85,6,15,4.6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
3,81,84.5944183020284,60,29.83,10,11,5.8,0,31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8
3,80.1,83.4690923382071,23,29.78,10,23,6.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
2,53.1,48.6147544301867,89,30.22,10,5,15,0,31,0,0,1,0,0,0,0,0,0,0,0,1,0,1,10
3,23,9.60622163119135,80,30.03,2,22,16.1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
2,100.4,106.901152027489,31,29.92,10,8,3.5,0,28,0,0,1,0,0,0,0,0,0,0,0,1,0,3,8
2,46,40.1727419352505,63,30.04,10,11,12.7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
3,64,64.0878004428976,84,30.33,10,4,6.9,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
2,88,93.3827266767152,67,29.92,10,14,17.3,0,36,0,0,1,0,0,0,0,0,0,1,0,0,0,1,6
2,93.9,100.081628248472,26,29.81,10,17,6.9,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2,57,55.6611517927631,89,30.04,8,6,6.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2,57,54.0074236764158,94,29.83,7,3,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
3,63,61.1402280016603,67,29.92,10,17,16.1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6
3,63,62.5718795666996,54,29.98,10,22,8.1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
3,44.1,37.0871767118506,82,30.37,2,11,15,0.03,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2,75.9,78.2011900630042,91,30.02,5,4,9.2,0.06,20,1,0,1,0,0,0,0,0,0,0,0,0,0,3,10
2,35.1,32.2057514959895,37,30.58,10,16,3.5,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
2,68,69.1523735033849,81,30.12,10,8,5.8,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8
4,49.8,46.9483432167348,88,30.12,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11
2,82,85.7541436005415,85,30.08,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
2,63,62.5718795666996,70,29.94,10,23,8.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
2,75.9,78.4027342110626,94,30.02,10,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8
3,54,53.1333668168532,93,30.03,5,14,4.6,0.01,20,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1
2,64.4,64.5435197882745,94,29.98,10,1,7,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
2,75.2,77.5591298548929,94,30.04,9.83910891089109,1,7,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8
3,55,53.7103287047414,77,30.25,10,23,5.8,0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12
2,57.9,56.0389336205902,62,29.97,10,15,9.2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2,69.8,71.5755917545212,68,30.09,10,24,4.6,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
3,86,90.8652643008683,32,29.69,10,24,23,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2,53.1,50.9663046876881,57,30.3,10,18,6.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10
2,68,68.4744219577225,40,30.27,10,9,9.2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10
2,80.1,83.3723832329008,47,30.1,10,24,9.2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,88,92.9850380819962,63,29.86,10,1,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2,37.4,31.3670357876195,56,30.25,10,10,8.1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,3,12
2,50,49.249571831661,77,30.12,10,22,3.5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,10
3,87.1,92.2845251133277,61,30.02,10,5,20.7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
3,77,80.134346936569,71,29.86,10,14,3.5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
2,90,95.7673719755327,63,29.82,10,15,12.7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
3,35.1,30.0721216668178,64,30.06,10,12,5.8,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,12
2,66,67.1401199340694,93,30.04,10,23,4.6,0,28,1,0,1,0,0,0,0,0,0,0,0,1,0,4,9
2,77,79.4755186242442,62,30.04,10,5,10.4,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,3,11
3,57.9,57.1550925444387,18,30.05,10,17,5.8,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
3,68,69.1523735033849,88,29.88,10,4,5.8,0.02,26,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6
